id_user,registration_date,channel,geo,device_os,is_payer,revenue_7d,revenue_90d
U00053903,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053904,2025-05-02,TikTok,PL,iOS,0,0.0,0.0
U00053905,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053906,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053907,2025-05-02,TikTok,PL,iOS,0,0.0,0.0
U00053908,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053909,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053910,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053911,2025-05-02,TikTok,PL,iOS,0,0.0,0.0
U00053912,2025-05-02,TikTok,PL,iOS,0,0.0,0.0
U00053913,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053914,2025-05-02,TikTok,PL,Android,0,0.0,0.0
U00053915,2025-05-02,TikTok,PL,iOS,0,0.0,0.0
U00053916,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053917,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053918,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053919,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053920,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053921,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053922,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053923,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053924,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053925,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053926,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053927,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053928,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053929,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053930,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053931,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053932,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053933,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053934,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053935,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053936,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053937,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053938,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053939,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053940,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053941,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053942,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053943,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053944,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053945,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053946,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053947,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053948,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053949,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053950,2025-05-02,TikTok,DE,Android,1,1.87,6.03
U00053951,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053952,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053953,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053954,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053955,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053956,2025-05-02,TikTok,DE,Web,0,0.0,0.0
U00053957,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053958,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053959,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053960,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053961,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053962,2025-05-02,TikTok,DE,iOS,0,0.0,0.0
U00053963,2025-05-02,TikTok,DE,Android,0,0.0,0.0
U00053964,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053965,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053966,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053967,2025-05-02,TikTok,US,Android,1,3.17,11.19
U00053968,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053969,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053970,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053971,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053972,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053973,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053974,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053975,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053976,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053977,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053978,2025-05-02,TikTok,US,Web,0,0.0,0.0
U00053979,2025-05-02,TikTok,US,Web,0,0.0,0.0
U00053980,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053981,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053982,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053983,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053984,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053985,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053986,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053987,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053988,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053989,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053990,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053991,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053992,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053993,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053994,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053995,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053996,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00053997,2025-05-02,TikTok,US,Android,1,1.69,5.82
U00053998,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00053999,2025-05-02,TikTok,US,Android,0,0.0,0.0
U00054000,2025-05-02,TikTok,US,iOS,0,0.0,0.0
U00054001,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054002,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054003,2025-05-02,TikTok,UK,Web,0,0.0,0.0
U00054004,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054005,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054006,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054007,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054008,2025-05-02,TikTok,UK,Web,0,0.0,0.0
U00054009,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054010,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054011,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054012,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054013,2025-05-02,TikTok,UK,Android,1,2.91,10.88
U00054014,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054015,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054016,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054017,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054018,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054019,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054020,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054021,2025-05-02,TikTok,UK,Web,0,0.0,0.0
U00054022,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054023,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054024,2025-05-02,TikTok,UK,Web,0,0.0,0.0
U00054025,2025-05-02,TikTok,UK,Web,0,0.0,0.0
U00054026,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054027,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054028,2025-05-02,TikTok,UK,iOS,1,8.33,26.28
U00054029,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054030,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054031,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054032,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054033,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054034,2025-05-02,TikTok,UK,Android,0,0.0,0.0
U00054035,2025-05-02,TikTok,UK,iOS,0,0.0,0.0
U00054036,2025-05-02,Email,UA,Android,1,9.51,32.42
U00054037,2025-05-02,Email,UA,Web,0,0.0,0.0
U00054038,2025-05-02,Email,UA,Android,0,0.0,0.0
U00054039,2025-05-02,Email,UA,Android,0,0.0,0.0
U00054040,2025-05-02,Email,PL,iOS,0,0.0,0.0
U00054041,2025-05-02,Email,PL,iOS,0,0.0,0.0
U00054042,2025-05-02,Email,PL,Android,0,0.0,0.0
U00054043,2025-05-02,Email,PL,Android,0,0.0,0.0
U00054044,2025-05-02,Email,PL,Web,0,0.0,0.0
U00054045,2025-05-02,Email,DE,Web,1,7.19,22.54
U00054046,2025-05-02,Email,DE,Android,0,0.0,0.0
U00054047,2025-05-02,Email,DE,Android,1,26.3,92.94
U00054048,2025-05-02,Email,DE,Web,0,0.0,0.0
U00054049,2025-05-02,Email,DE,Web,0,0.0,0.0
U00054050,2025-05-02,Email,DE,Web,1,10.41,41.89
U00054051,2025-05-02,Email,DE,Android,0,0.0,0.0
U00054052,2025-05-02,Email,DE,Android,0,0.0,0.0
U00054053,2025-05-02,Email,US,Android,1,6.05,23.75
U00054054,2025-05-02,Email,US,iOS,0,0.0,0.0
U00054055,2025-05-02,Email,US,Android,0,0.0,0.0
U00054056,2025-05-02,Email,US,Android,0,0.0,0.0
U00054057,2025-05-02,Email,US,iOS,0,0.0,0.0
U00054058,2025-05-02,Email,US,Web,0,0.0,0.0
U00054059,2025-05-02,Email,UK,Web,1,5.56,19.92
U00054060,2025-05-02,Email,UK,Android,0,0.0,0.0
U00054061,2025-05-02,Email,UK,iOS,0,0.0,0.0
U00054062,2025-05-02,Email,UK,Web,0,0.0,0.0
U00054063,2025-05-02,Email,UK,Android,0,0.0,0.0
U00054064,2025-05-02,Email,UK,Android,1,9.64,42.38
U00054065,2025-05-02,Email,UK,Android,0,0.0,0.0
U00054066,2025-05-02,Email,UK,Android,0,0.0,0.0
U00054067,2025-05-02,Email,UK,Android,0,0.0,0.0
U00054068,2025-05-02,Email,UK,Web,1,7.68,29.35
U00054069,2025-05-03,Meta,UA,iOS,0,0.0,0.0
U00054070,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054071,2025-05-03,Meta,UA,Web,0,0.0,0.0
U00054072,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054073,2025-05-03,Meta,UA,Android,1,7.66,27.03
U00054074,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054075,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054076,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054077,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054078,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054079,2025-05-03,Meta,UA,iOS,0,0.0,0.0
U00054080,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054081,2025-05-03,Meta,UA,Android,0,0.0,0.0
U00054082,2025-05-03,Meta,UA,iOS,0,0.0,0.0
U00054083,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054084,2025-05-03,Meta,PL,Android,0,0.0,0.0
U00054085,2025-05-03,Meta,PL,Android,0,0.0,0.0
U00054086,2025-05-03,Meta,PL,Android,0,0.0,0.0
U00054087,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054088,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054089,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054090,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054091,2025-05-03,Meta,PL,Android,0,0.0,0.0
U00054092,2025-05-03,Meta,PL,Web,0,0.0,0.0
U00054093,2025-05-03,Meta,PL,Android,0,0.0,0.0
U00054094,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054095,2025-05-03,Meta,PL,Web,0,0.0,0.0
U00054096,2025-05-03,Meta,PL,Android,0,0.0,0.0
U00054097,2025-05-03,Meta,PL,Web,0,0.0,0.0
U00054098,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054099,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054100,2025-05-03,Meta,PL,iOS,0,0.0,0.0
U00054101,2025-05-03,Meta,PL,Android,0,0.0,0.0
U00054102,2025-05-03,Meta,PL,Android,1,11.18,35.8
U00054103,2025-05-03,Meta,DE,Web,0,0.0,0.0
U00054104,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054105,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054106,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054107,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054108,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054109,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054110,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054111,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054112,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054113,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054114,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054115,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054116,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054117,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054118,2025-05-03,Meta,DE,iOS,1,5.1,21.26
U00054119,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054120,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054121,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054122,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054123,2025-05-03,Meta,DE,Android,0,0.0,0.0
U00054124,2025-05-03,Meta,DE,iOS,0,0.0,0.0
U00054125,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054126,2025-05-03,Meta,US,Web,0,0.0,0.0
U00054127,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054128,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054129,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054130,2025-05-03,Meta,US,iOS,1,8.62,35.53
U00054131,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054132,2025-05-03,Meta,US,Android,1,4.11,16.3
U00054133,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054134,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054135,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054136,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054137,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054138,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054139,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054140,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054141,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054142,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054143,2025-05-03,Meta,US,iOS,1,23.42,81.28
U00054144,2025-05-03,Meta,US,Android,1,5.91,22.49
U00054145,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054146,2025-05-03,Meta,US,Android,1,5.8,19.73
U00054147,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054148,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054149,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054150,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054151,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054152,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054153,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054154,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054155,2025-05-03,Meta,US,Web,0,0.0,0.0
U00054156,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054157,2025-05-03,Meta,US,iOS,0,0.0,0.0
U00054158,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054159,2025-05-03,Meta,US,Android,0,0.0,0.0
U00054160,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054161,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054162,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054163,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054164,2025-05-03,Meta,UK,iOS,1,5.31,21.46
U00054165,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054166,2025-05-03,Meta,UK,Web,0,0.0,0.0
U00054167,2025-05-03,Meta,UK,iOS,1,17.04,61.9
U00054168,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054169,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054170,2025-05-03,Meta,UK,Android,1,5.38,21.97
U00054171,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054172,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054173,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054174,2025-05-03,Meta,UK,Web,0,0.0,0.0
U00054175,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054176,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054177,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054178,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054179,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054180,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054181,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054182,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054183,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054184,2025-05-03,Meta,UK,Web,0,0.0,0.0
U00054185,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054186,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054187,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054188,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054189,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054190,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054191,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054192,2025-05-03,Meta,UK,Android,0,0.0,0.0
U00054193,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054194,2025-05-03,Meta,UK,iOS,0,0.0,0.0
U00054195,2025-05-03,Google,UA,iOS,0,0.0,0.0
U00054196,2025-05-03,Google,UA,Android,0,0.0,0.0
U00054197,2025-05-03,Google,UA,Android,0,0.0,0.0
U00054198,2025-05-03,Google,UA,iOS,0,0.0,0.0
U00054199,2025-05-03,Google,UA,iOS,0,0.0,0.0
U00054200,2025-05-03,Google,UA,iOS,0,0.0,0.0
U00054201,2025-05-03,Google,UA,Android,0,0.0,0.0
U00054202,2025-05-03,Google,UA,Android,0,0.0,0.0
U00054203,2025-05-03,Google,UA,iOS,0,0.0,0.0
U00054204,2025-05-03,Google,PL,iOS,0,0.0,0.0
U00054205,2025-05-03,Google,PL,iOS,0,0.0,0.0
U00054206,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054207,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054208,2025-05-03,Google,PL,Web,1,7.2,23.61
U00054209,2025-05-03,Google,PL,Web,0,0.0,0.0
U00054210,2025-05-03,Google,PL,iOS,0,0.0,0.0
U00054211,2025-05-03,Google,PL,iOS,0,0.0,0.0
U00054212,2025-05-03,Google,PL,Web,0,0.0,0.0
U00054213,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054214,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054215,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054216,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054217,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054218,2025-05-03,Google,PL,Android,1,8.34,33.22
U00054219,2025-05-03,Google,PL,Android,0,0.0,0.0
U00054220,2025-05-03,Google,PL,Android,1,3.85,15.9
U00054221,2025-05-03,Google,DE,Android,0,0.0,0.0
U00054222,2025-05-03,Google,DE,Android,0,0.0,0.0
U00054223,2025-05-03,Google,DE,Android,0,0.0,0.0
U00054224,2025-05-03,Google,DE,iOS,1,8.59,28.14
U00054225,2025-05-03,Google,DE,iOS,0,0.0,0.0
U00054226,2025-05-03,Google,DE,iOS,0,0.0,0.0
U00054227,2025-05-03,Google,DE,Web,0,0.0,0.0
U00054228,2025-05-03,Google,DE,Android,0,0.0,0.0
U00054229,2025-05-03,Google,DE,Android,1,7.79,25.17
U00054230,2025-05-03,Google,DE,iOS,0,0.0,0.0
U00054231,2025-05-03,Google,DE,iOS,0,0.0,0.0
U00054232,2025-05-03,Google,US,iOS,1,17.98,64.51
U00054233,2025-05-03,Google,US,Android,0,0.0,0.0
U00054234,2025-05-03,Google,US,Android,1,6.31,25.08
U00054235,2025-05-03,Google,US,iOS,0,0.0,0.0
U00054236,2025-05-03,Google,US,iOS,1,9.23,39.01
U00054237,2025-05-03,Google,US,iOS,0,0.0,0.0
U00054238,2025-05-03,Google,US,iOS,0,0.0,0.0
U00054239,2025-05-03,Google,US,Android,0,0.0,0.0
U00054240,2025-05-03,Google,US,iOS,0,0.0,0.0
U00054241,2025-05-03,Google,US,Android,0,0.0,0.0
U00054242,2025-05-03,Google,US,Android,1,5.87,23.47
U00054243,2025-05-03,Google,US,iOS,0,0.0,0.0
U00054244,2025-05-03,Google,US,iOS,1,18.44,60.67
U00054245,2025-05-03,Google,US,Android,0,0.0,0.0
U00054246,2025-05-03,Google,US,iOS,0,0.0,0.0
U00054247,2025-05-03,Google,US,Android,0,0.0,0.0
U00054248,2025-05-03,Google,US,Android,0,0.0,0.0
U00054249,2025-05-03,Google,US,Web,0,0.0,0.0
U00054250,2025-05-03,Google,US,iOS,0,0.0,0.0
U00054251,2025-05-03,Google,UK,iOS,0,0.0,0.0
U00054252,2025-05-03,Google,UK,iOS,1,12.42,51.76
U00054253,2025-05-03,Google,UK,iOS,0,0.0,0.0
U00054254,2025-05-03,Google,UK,iOS,1,18.5,58.18
U00054255,2025-05-03,Google,UK,iOS,0,0.0,0.0
U00054256,2025-05-03,Google,UK,iOS,0,0.0,0.0
U00054257,2025-05-03,Google,UK,Android,0,0.0,0.0
U00054258,2025-05-03,Google,UK,iOS,0,0.0,0.0
U00054259,2025-05-03,Google,UK,Android,1,3.57,13.17
U00054260,2025-05-03,Google,UK,iOS,1,14.91,50.66
U00054261,2025-05-03,Google,UK,Android,0,0.0,0.0
U00054262,2025-05-03,Google,UK,Android,0,0.0,0.0
U00054263,2025-05-03,Google,UK,iOS,0,0.0,0.0
U00054264,2025-05-03,Google,UK,Android,1,22.02,73.29
U00054265,2025-05-03,Google,UK,iOS,0,0.0,0.0
U00054266,2025-05-03,Google,UK,Android,1,5.58,21.73
U00054267,2025-05-03,Google,UK,Android,0,0.0,0.0
U00054268,2025-05-03,Google,UK,Android,0,0.0,0.0
U00054269,2025-05-03,Google,UK,iOS,1,7.86,27.7
U00054270,2025-05-03,Google,UK,Android,0,0.0,0.0
U00054271,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054272,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054273,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054274,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054275,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054276,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054277,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054278,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054279,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054280,2025-05-03,TikTok,UA,Web,0,0.0,0.0
U00054281,2025-05-03,TikTok,UA,Android,1,2.59,8.25
U00054282,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054283,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054284,2025-05-03,TikTok,UA,Web,0,0.0,0.0
U00054285,2025-05-03,TikTok,UA,Web,0,0.0,0.0
U00054286,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054287,2025-05-03,TikTok,UA,Web,0,0.0,0.0
U00054288,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054289,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054290,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054291,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054292,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054293,2025-05-03,TikTok,UA,iOS,0,0.0,0.0
U00054294,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054295,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054296,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054297,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054298,2025-05-03,TikTok,UA,Android,0,0.0,0.0
U00054299,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054300,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054301,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054302,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054303,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054304,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054305,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054306,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054307,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054308,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054309,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054310,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054311,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054312,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054313,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054314,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054315,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054316,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054317,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054318,2025-05-03,TikTok,PL,Web,0,0.0,0.0
U00054319,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054320,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054321,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054322,2025-05-03,TikTok,PL,Web,0,0.0,0.0
U00054323,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054324,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054325,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054326,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054327,2025-05-03,TikTok,PL,iOS,1,3.74,12.39
U00054328,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054329,2025-05-03,TikTok,PL,Android,1,3.85,15.76
U00054330,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054331,2025-05-03,TikTok,PL,iOS,0,0.0,0.0
U00054332,2025-05-03,TikTok,PL,Android,0,0.0,0.0
U00054333,2025-05-03,TikTok,PL,Android,1,3.56,14.64
